,0
68,"湖南剁椒
""★經典湘味 原自手做★良心用好料 還原好味道嚴選朝天椒、鮮香飽滿的大蒜、台灣本島土薑反覆篩選、清洗、晾曬遵循古法湖南發酵技術，全程手工抹料。辛辣不刺激 溫辣好入口"""
69,"滬式臭腐乳
臭腐乳發酵的過程不長毛不生蟲，並根據四季氣候掌握控溫，將發酵過的豆腐裝罐並加入四川選購的紅、綠花椒、鹽巴、辣椒等調味料，接著進入更深層的二次熟成階段。『老阿太上海臭腐乳』的多樣吃法，入菜能帶出食材的鮮甜以及濃郁的口感。"
70,"辣炸醬豬肉
(葷)採用當日新鮮現宰溫體豬肉、新社在地冬菇、非基改特製豆干、四川豆瓣醬…等上選材料，大火煸炒、小火慢燉而成。炸醬的吃法多樣，麵碼可是非常必要的，黃瓜絲、紅蘿蔔絲、蛋皮絲、芹菜、大蔥、豆芽、青蒜皆可依喜好添加。到了夏天，來碗過水手擀麵，就著黃瓜絲，淋上白醋蒜泥，拌著香噴噴的炸醬，便是最好的一餐了。"
71,"辣炸醬香菇
(素)採用當日新鮮現宰溫體豬肉、新社在地冬菇、非基改特製豆干、四川豆瓣醬…等上選材料，大火煸炒、小火慢燉而成。炸醬的吃法多樣，麵碼可是非常必要的，黃瓜絲、紅蘿蔔絲、蛋皮絲、芹菜、大蔥、豆芽、青蒜皆可依喜好添加。到了夏天，來碗過水手擀麵，就著黃瓜絲，淋上白醋蒜泥，拌著香噴噴的炸醬，便是最好的一餐了。"
72,桂花蜜
0,天使義大利麵
1,惡魔義大利麵
2,"田園清炒鮮蔬義大利麵
全素/ 蛋奶素"
3,"鄉村清炒野菇義大利麵
全素/ 蛋奶素"
4,"檸檬雞翅義大利麵
紅醬"
5,蒜香清炒白酒蛤蜊義大利麵
6,"韓式炸雞義大利麵
辣味"
7,"薩莫里海鮮義大利麵
青醬"
8,"賽斯鮮蝦義大利麵
白醬"
9,"牛小排義大利麵
青醬"
10,"培根義大利麵
加里尼紅醬/ 賽斯奶油白醬/ 熱那亞青醬"
11,"燻雞義大利麵
加里尼紅醬/ 賽斯奶油白醬/ 熱那亞青醬"
12,"德國香腸義大利麵
加里尼紅醬/ 賽斯奶油白醬/ 熱那亞青醬"
13,"海鮮義大利麵
加里尼紅醬/ 賽斯奶油白醬/ 熱那亞青醬"
14,義式培根玉米披薩
15,香濃煙燻雞肉披薩
16,原味德國香腸披薩
17,正宗夏威夷披薩
18,田園鮮蔬百匯披薩
19,鄉村鮮菇綜合披薩
20,滿滿海味當家披薩
21,海陸總動員披薩
22,野菇奶油燉飯
23,海鮮奶油燉飯
24,鮮蝦奶油燉飯
25,海鮮青醬燉飯
26,日式豬排咖哩飯
27,"大草原除草趣-溫沙拉
和風醬/ 千島醬"
28,"小雞愛吃草趣-溫沙拉
千島醬"
29,"可愛牛愛吃草-溫沙拉
蘋果醋/ 梅子醋"
30,哈妮蜜糖鬆餅
31,香濃焦糖鬆餅
32,巧克力芭娜娜鬆餅
33,火腿起司鬆餅
34,鮪魚起司鬆餅
35,玉蜀黍偷吃起司-熱壓吐司
36,小豬愛起司-熱壓吐司
37,培著小豬散步去-熱壓吐司
38,冒煙的雞-熱壓吐司
39,香腸被包起來了-熱壓吐司
40,"火腿起司牛角可頌
附贈水果 & 歐姆蛋"
41,"培根起司牛角可頌
附贈水果 & 歐姆蛋"
42,"燻雞起司牛角可頌
附贈水果 & 歐姆蛋"
43,"德國香腸起司牛角可頌
附贈水果 & 歐姆蛋"
44,"黃金雞腿排起司牛角可頌
附贈水果 & 歐姆蛋"
45,玉米濃湯
46,辣味卡拉雞腿
47,炸豬排
48,小雞吃米花
49,小熱狗
50,炸水餃
51,大薯餅
52,胖薯條
53,魷魚圈
54,麥克雞塊
55,檸味雞柳
56,原味布蕾
57,炸檸味雞翅
58,美式炸物拼盤
59,薄鹽鯖魚
60,黃金雞腿排
61,香煎虱目魚
62,銷魂松阪豬
63,香煎魚排
64,活力白蝦
65,香煎牛小排
66,老饕骰子牛
67,翡翠綠茶
68,日月潭紅茶
69,高山青茶
70,鮮奶茶
71,鮮奶綠
72,鮮奶青
73,鮮牛奶
74,"融雪奶蓋紅茶
限冰飲"
75,"融雪奶蓋綠茶
限冰飲"
76,"融雪奶蓋青茶
限冰飲"
77,"可爾必思
限冰飲"
78,"水蜜桃可爾必思
限冰飲"
79,靜岡抹茶拿鐵
80,"可可歐蕾
常溫/ 熱"
81,"薄荷可可
限冰飲"
82,蘋果醋
83,梅子醋
84,蔓越莓醋
85,"蜂蜜柚子茶
限冰飲"
86,"蜂蜜紅棗茶
限冰飲"
87,香醇摩卡
88,"焦糖瑪奇朵
限冰飲"
89,經典美式咖啡
90,"濃縮咖啡
常溫/ 熱"
91,黑糖咖啡
92,濃郁拿鐵
93,黑糖拿鐵
94,焦糖拿鐵
95,榛果拿鐵
96,香草拿鐵
0,麻醬麵
1,餛飩乾麵
2,蛋花乾麵
3,榨菜肉絲乾麵
4,陽春乾麵
5,乾米粉
6,乾黃麵
7,"牛肉麵
有牛肉"
8,"牛肉湯麵
沒牛肉"
9,餛飩湯麵
10,蛋花湯麵
11,榨菜肉絲湯麵
12,陽春湯麵
13,米粉湯
14,黃湯麵
15,牛筋麵
16,"韭菜水餃
10粒"
17,"高麗菜水餃
10粒"
18,"牛肉湯餃
10粒"
19,"榨菜肉絲湯餃
10粒"
20,"蛋花湯餃
10粒"
21,"餛飩湯餃
10粒"
22,牛肉湯
23,蛋花湯
24,餛飩湯
25,榨菜肉絲湯
26,粉腸湯
27,脆丸湯
28,貢丸湯
29,花生
30,小黃瓜
31,小魚干辣椒
32,豬頭皮
33,豬耳朵
34,鴨胗
35,燙青菜
36,皮蛋豆腐
37,"豆干
5個"
38,"豆皮
2個"
39,"海帶
2個"
40,"豬皮
1個"
41,"雞捲
1個"
42,"素雞
1個"
43,"豆包
1個"
44,"鴨頭
包含鴨頭及鴨脖子，一隻"
45,"鴨翅膀
1支"
46,大腸
47,粉腸
48,"豬尾巴
1支"
49,"豬舌頭
1份"
50,"牛肉拼盤
牛肉和牛肚"
51,"牛筋
1份"
0,碳烤秋刀魚飯
1,碳烤鯖魚飯
2,招牌烤肉飯
3,碳烤豬排飯
4,碳烤雞排飯
5,碳烤雞腿飯
6,碳烤香腸飯
7,蜜汁豬排飯
8,蜜汁腿排飯
9,蜜汁雞排飯
10,鹽烤鹹豬肉飯
11,醬燒牛肉飯
12,無骨雞排飯
13,鹽酥腿排飯
14,酥炸排骨飯
15,香酥雞柳飯
16,醬燒腿排飯
17,日式豬排飯
18,韓式炸雞腿飯
19,鯖魚+香腸
20,招牌+香腸
21,招牌+豬排
22,牛排+香腸
23,牛排+豬排
0,雞腿飯
1,虱目魚飯
2,鱈魚飯
3,三杯雞飯
4,油雞飯
5,豬腳飯
6,招牌飯
7,爌肉飯
8,雞排飯
9,排骨飯
10,蒜泥白肉飯
11,蜜汁小腿飯
12,宮保雞丁飯
13,秋刀魚
14,香腸飯
15,合菜飯
0,招牌涼麵
1,涼圓
2,香菇肉羹麵
3,香菇肉羹米粉
4,乾麵
5,意麵
6,排骨酥麵
7,香菇肉羹飯
8,筒仔米糕
9,滷肉飯
10,香菇肉羹湯
11,排骨酥湯
12,苦瓜排骨湯
13,丸仔湯
14,紫菜湯
15,海帶
16,豆干
17,滷蛋
18,豬頭皮
19,豬耳朵
20,皮蛋豆腐
21,燙青菜
0,大腸麵線
1,清麵線
2,肉圓
3,招牌滷大腸
4,臭豆腐[15:00後供應]
5,蘿蔔湯
6,魚丸湯
7,烏梅汁
0,蘋果起司手雞(番/泰/洋)
1,果然好吃鹽酥雞
2,香酥大臉雞排
3,辣味去骨腿丁(番/泰/洋)
4,咖哩去骨腿丁(番/泰/洋)
5,會飛的翅膀
6,吮指小雞塊(5塊)
7,吮指雞腿
8,黑魯魯雞脖
9,不是雞是豬排(番/泰/洋)
10,四季豆
11,手工洋蔥圈
12,花椰菜
13,爽脆蘋果片
14,涼拌小黃瓜
15,糖醋蘿蔔
16,四川泡菜
17,蒜嗆鮮魷魚
18,鹽酥杏包菇
19,甜不辣
20,難忘的甘梅地瓜
21,米血
22,脆薯(甘梅/海苔/椒鹽)
23,薯條(甘梅/海苔/椒鹽)
24,豆干(番/泰/洋)
25,麥克雞塊(番/泰/洋)
26,雞皮
